datetime_utc_from;consumption_MWh;spot_ch_eurpmwh;temperature_celsius;global_radiation_J
2023-06-01T22:00Z;48.434470;84.060000;19.700000;0.000000
2023-06-01T23:00Z;46.588134;80.490000;18.900000;0.000000
2023-06-02T00:00Z;44.995700;83.770000;18.300000;0.000000
2023-06-02T01:00Z;44.664179;77.160000;17.600000;0.000000
2023-06-02T02:00Z;43.515135;75.190000;17.100000;0.000000
2023-06-02T03:00Z;44.157071;73.350000;16.900000;0.000000
2023-06-02T04:00Z;44.561955;72.920000;16.100000;0.000000
2023-06-02T05:00Z;49.670845;82.600000;15.200000;6809.400000
2023-06-02T06:00Z;56.928744;86.980000;15.500000;281435.400000
2023-06-02T07:00Z;63.255558;94.130000;16.800000;889158.000000
2023-06-02T08:00Z;63.624414;92.800000;18.200000;1570728.000000
2023-06-02T09:00Z;60.312002;82.010000;19.200000;2225121.100000
2023-06-02T10:00Z;60.797814;69.330000;19.900000;2822607.000000
2023-06-02T11:00Z;59.470452;55.220000;21.500000;3260673.600000
2023-06-02T12:00Z;54.023801;41.770000;22.900000;3544758.500000
2023-06-02T13:00Z;56.345295;23.730000;24.000000;3519129.900000
2023-06-02T14:00Z;55.310050;20.940000;24.900000;3286172.500000
2023-06-02T15:00Z;53.059487;25.680000;25.500000;2884759.500000
2023-06-02T16:00Z;51.207472;55.290000;26.200000;2562202.800000
2023-06-02T17:00Z;48.638093;71.420000;26.100000;2071923.500000
2023-06-02T18:00Z;49.257840;83.900000;25.900000;1481526.000000
2023-06-02T19:00Z;49.469943;93.410000;25.100000;836604.000000
2023-06-02T20:00Z;49.421006;99.350000;23.200000;210351.000000
2023-06-02T21:00Z;47.777732;96.820000;21.300000;2595.900000
2023-06-02T22:00Z;45.876038;89.080000;19.600000;0.000000
2023-06-02T23:00Z;43.724591;82.820000;18.700000;0.000000
2023-06-03T00:00Z;42.630186;83.890000;17.800000;0.000000
2023-06-03T01:00Z;41.670527;80.780000;16.700000;0.000000
2023-06-03T02:00Z;40.729951;79.570000;16.400000;0.000000
2023-06-03T03:00Z;40.565910;76.760000;15.400000;0.000000
2023-06-03T04:00Z;39.836297;75.940000;14.400000;0.000000
2023-06-03T05:00Z;39.726545;76.890000;13.900000;9514.800000
2023-06-03T06:00Z;40.131808;78.380000;14.200000;337636.800000
2023-06-03T07:00Z;39.767822;75.980000;15.500000;927870.000000
2023-06-03T08:00Z;39.219802;68.090000;16.600000;1550022.000000
2023-06-03T09:00Z;38.866428;52.560000;17.700000;2224449.200000
2023-06-03T10:00Z;38.731937;23.270000;18.700000;2788874.300000
2023-06-03T11:00Z;38.621469;5.010000;20.500000;3169424.000000
2023-06-03T12:00Z;37.639077;-1.320000;22.200000;3398024.900000
2023-06-03T13:00Z;37.497132;-11.890000;23.400000;3467421.700000
2023-06-03T14:00Z;36.704017;-11.740000;24.400000;3412591.700000
2023-06-03T15:00Z;36.936389;-5.470000;25.200000;2850557.100000
2023-06-03T16:00Z;37.897176;8.890000;25.900000;1766077.800000
2023-06-03T17:00Z;36.618047;45.920000;25.600000;1135705.500000
2023-06-03T18:00Z;37.079346;74.240000;24.900000;1473918.000000
2023-06-03T19:00Z;37.511158;84.040000;23.200000;837768.000000
2023-06-03T20:00Z;38.855447;85.000000;21.400000;209510.700000
2023-06-03T21:00Z;38.628844;84.140000;19.600000;2632.500000
2023-06-03T22:00Z;38.280694;84.080000;18.200000;0.000000
2023-06-03T23:00Z;37.764823;80.710000;17.500000;0.000000
2023-06-04T00:00Z;37.673418;73.530000;17.100000;0.000000
2023-06-04T01:00Z;37.409410;70.060000;16.700000;0.000000
2023-06-04T02:00Z;36.274246;66.450000;16.200000;0.000000
2023-06-04T03:00Z;36.051241;65.070000;15.700000;0.000000
2023-06-04T04:00Z;35.580394;64.550000;15.100000;0.000000
2023-06-04T05:00Z;35.118488;65.080000;14.700000;9370.800000
2023-06-04T06:00Z;35.373722;64.060000;15.200000;262384.800000
2023-06-04T07:00Z;34.519911;58.060000;16.500000;724602.000000
2023-06-04T08:00Z;34.169640;45.040000;17.800000;1185258.000000
2023-06-04T09:00Z;33.436775;14.730000;18.900000;1958072.800000
2023-06-04T10:00Z;33.201926;-1.020000;19.700000;2585611.300000
2023-06-04T11:00Z;32.978315;-8.840000;20.700000;2950497.300000
2023-06-04T12:00Z;33.466722;-16.980000;21.800000;3269591.400000
2023-06-04T13:00Z;33.210887;-53.730000;22.700000;3291789.300000
2023-06-04T14:00Z;32.221582;-59.320000;23.400000;2761401.700000
2023-06-04T15:00Z;33.460474;-29.270000;24.100000;1786133.600000
2023-06-04T16:00Z;34.318450;-5.660000;24.600000;1245161.600000
2023-06-04T17:00Z;34.256087;33.020000;24.700000;435085.000000
2023-06-04T18:00Z;35.016998;73.940000;24.400000;1282218.000000
2023-06-04T19:00Z;36.237954;85.500000;22.100000;623208.000000
2023-06-04T20:00Z;37.320175;87.010000;20.900000;149324.800000
2023-06-04T21:00Z;38.326690;86.220000;19.700000;5979.300000
2023-06-04T22:00Z;38.338863;87.920000;18.000000;0.000000
2023-06-04T23:00Z;38.000148;80.970000;17.400000;0.000000
2023-06-05T00:00Z;37.932982;82.400000;16.700000;0.000000
2023-06-05T01:00Z;37.571113;75.650000;16.100000;0.000000
2023-06-05T02:00Z;37.494366;71.080000;15.500000;0.000000
2023-06-05T03:00Z;37.697922;68.120000;14.900000;0.000000
2023-06-05T04:00Z;38.833629;72.240000;14.300000;0.000000
2023-06-05T05:00Z;45.442097;82.600000;14.000000;10418.400000
2023-06-05T06:00Z;54.318461;88.870000;14.600000;344138.400000
2023-06-05T07:00Z;61.547584;98.170000;16.300000;936030.000000
2023-06-05T08:00Z;61.597446;101.540000;17.800000;1577010.000000
2023-06-05T09:00Z;60.488314;86.820000;18.900000;2093723.600000
2023-06-05T10:00Z;60.845085;78.090000;19.400000;2736731.500000
2023-06-05T11:00Z;59.507442;70.660000;21.000000;3157570.200000
2023-06-05T12:00Z;54.329717;69.240000;22.300000;3268241.900000
2023-06-05T13:00Z;57.754812;64.190000;23.200000;2916056.400000
2023-06-05T14:00Z;58.812131;64.130000;24.000000;2880640.900000
2023-06-05T15:00Z;58.741882;67.000000;24.600000;2516190.500000
2023-06-05T16:00Z;57.232148;69.690000;25.400000;2260102.200000
2023-06-05T17:00Z;52.391229;79.920000;25.400000;1897406.300000
2023-06-05T18:00Z;51.016061;92.820000;24.900000;1269630.000000
2023-06-05T19:00Z;50.233294;106.750000;23.900000;847404.000000
2023-06-05T20:00Z;50.755480;111.950000;22.300000;220783.800000
2023-06-05T21:00Z;49.640280;106.760000;20.300000;8790.600000
2023-06-05T22:00Z;47.084497;97.680000;18.700000;0.000000
2023-06-05T23:00Z;45.408259;88.780000;18.100000;0.000000
2023-06-06T00:00Z;44.515041;84.470000;17.400000;0.000000
2023-06-06T01:00Z;44.088967;79.590000;16.600000;0.000000
2023-06-06T02:00Z;43.112839;78.740000;16.100000;0.000000
2023-06-06T03:00Z;42.855249;79.060000;15.100000;0.000000
2023-06-06T04:00Z;43.417968;80.970000;13.200000;0.000000
2023-06-06T05:00Z;48.522704;85.750000;12.900000;11199.300000
2023-06-06T06:00Z;57.678081;91.500000;13.500000;352862.400000
2023-06-06T07:00Z;63.977775;98.830000;15.200000;949440.000000
2023-06-06T08:00Z;64.537891;105.060000;16.900000;1596408.000000
2023-06-06T09:00Z;62.116734;93.220000;18.300000;2226320.600000
2023-06-06T10:00Z;63.142985;84.880000;19.600000;2822898.100000
2023-06-06T11:00Z;61.286357;80.470000;21.300000;3243439.800000
2023-06-06T12:00Z;55.276599;78.040000;22.600000;3520209.800000
2023-06-06T13:00Z;59.123253;75.880000;23.800000;3225058.100000
2023-06-06T14:00Z;58.562373;72.580000;24.600000;2939245.200000
2023-06-06T15:00Z;59.030537;74.640000;25.100000;2640783.100000
2023-06-06T16:00Z;56.762530;79.690000;25.500000;2368983.000000
2023-06-06T17:00Z;52.624679;89.260000;25.400000;2101693.600000
2023-06-06T18:00Z;50.760204;96.150000;25.200000;1509756.000000
2023-06-06T19:00Z;50.482585;98.150000;24.600000;842838.000000
2023-06-06T20:00Z;50.830317;101.110000;23.000000;224318.400000
2023-06-06T21:00Z;49.751630;100.060000;21.300000;3991.600000
2023-06-06T22:00Z;47.779847;97.570000;19.500000;0.000000
2023-06-06T23:00Z;46.145564;90.060000;18.600000;0.000000
2023-06-07T00:00Z;44.318566;88.780000;18.300000;0.000000
2023-06-07T01:00Z;43.551053;85.230000;17.500000;0.000000
2023-06-07T02:00Z;43.395261;85.780000;16.700000;0.000000
2023-06-07T03:00Z;42.902557;88.540000;16.100000;0.000000
2023-06-07T04:00Z;42.890281;89.350000;15.300000;0.000000
2023-06-07T05:00Z;48.823211;94.970000;14.500000;11395.500000
2023-06-07T06:00Z;57.268152;99.830000;14.900000;351622.800000
2023-06-07T07:00Z;64.585582;107.870000;16.200000;941466.000000
2023-06-07T08:00Z;64.826773;112.650000;17.500000;1580226.000000
2023-06-07T09:00Z;62.352375;99.230000;18.900000;2237937.700000
2023-06-07T10:00Z;62.565576;91.950000;20.200000;2818819.400000
2023-06-07T11:00Z;61.650067;86.600000;22.100000;3263835.600000
2023-06-07T12:00Z;55.534399;81.090000;23.600000;3153310.600000
2023-06-07T13:00Z;58.160276;78.270000;24.800000;2856965.200000
2023-06-07T14:00Z;58.028033;76.750000;25.500000;2830630.100000
2023-06-07T15:00Z;57.903154;78.680000;26.200000;3004027.900000
2023-06-07T16:00Z;55.541051;84.150000;26.800000;2421235.500000
2023-06-07T17:00Z;52.277457;91.070000;26.800000;1374445.000000
2023-06-07T18:00Z;49.964527;100.220000;26.400000;1359018.000000
2023-06-07T19:00Z;50.495559;107.740000;24.100000;531252.000000
2023-06-07T20:00Z;51.055435;108.750000;22.500000;207476.000000
2023-06-07T21:00Z;49.761930;109.030000;20.400000;4558.700000
2023-06-07T22:00Z;47.214818;102.810000;19.000000;0.000000
2023-06-07T23:00Z;45.025019;93.770000;18.500000;0.000000
2023-06-08T00:00Z;43.546591;87.000000;17.600000;0.000000
2023-06-08T01:00Z;42.560531;83.690000;17.000000;0.000000
2023-06-08T02:00Z;43.241933;82.070000;16.200000;0.000000
2023-06-08T03:00Z;42.123116;82.810000;15.200000;0.000000
2023-06-08T04:00Z;41.205153;82.920000;13.400000;0.000000
2023-06-08T05:00Z;41.730726;83.530000;13.000000;11868.300000
2023-06-08T06:00Z;44.331113;91.050000;13.700000;352446.600000
2023-06-08T07:00Z;45.988894;93.590000;15.500000;938766.000000
2023-06-08T08:00Z;45.092295;89.800000;17.400000;1567500.000000
2023-06-08T09:00Z;44.921229;78.210000;19.400000;2223668.900000
2023-06-08T10:00Z;46.304928;70.280000;21.500000;2444763.600000
2023-06-08T11:00Z;45.162947;65.080000;23.000000;2011847.500000
2023-06-08T12:00Z;43.522060;59.080000;23.200000;1672297.100000
2023-06-08T13:00Z;43.873387;53.170000;23.200000;2351665.400000
2023-06-08T14:00Z;44.555000;52.120000;24.500000;1311902.200000
2023-06-08T15:00Z;46.085542;59.190000;25.400000;2876438.600000
2023-06-08T16:00Z;47.098220;65.040000;25.600000;2194518.400000
2023-06-08T17:00Z;47.936467;79.070000;25.400000;1471267.500000
2023-06-08T18:00Z;48.101157;88.820000;22.100000;694386.000000
2023-06-08T19:00Z;46.390164;97.720000;19.600000;254604.000000
2023-06-08T20:00Z;45.479129;103.130000;18.800000;161283.100000
2023-06-08T21:00Z;45.969543;97.020000;18.200000;4947.100000
2023-06-08T22:00Z;43.892738;94.270000;16.900000;0.000000
2023-06-08T23:00Z;42.397987;90.150000;16.400000;0.000000
2023-06-09T00:00Z;42.052651;88.790000;15.900000;0.000000
2023-06-09T01:00Z;41.575897;84.150000;15.300000;0.000000
2023-06-09T02:00Z;41.821077;78.390000;14.800000;0.000000
2023-06-09T03:00Z;41.418237;76.440000;14.300000;0.000000
2023-06-09T04:00Z;41.665911;75.670000;14.000000;0.000000
2023-06-09T05:00Z;45.126358;84.620000;13.800000;12087.300000
2023-06-09T06:00Z;51.099087;97.490000;14.500000;354036.600000
2023-06-09T07:00Z;55.021659;99.040000;16.600000;943068.000000
2023-06-09T08:00Z;54.775928;98.090000;18.500000;1581360.000000
2023-06-09T09:00Z;52.942445;90.290000;19.900000;2263274.800000
2023-06-09T10:00Z;53.145978;82.850000;20.400000;2851095.300000
2023-06-09T11:00Z;52.454815;76.880000;22.000000;3287397.900000
2023-06-09T12:00Z;48.287782;73.320000;23.600000;3568055.500000
2023-06-09T13:00Z;50.527641;69.510000;24.700000;3616785.100000
2023-06-09T14:00Z;50.525536;66.040000;25.500000;3185386.700000
2023-06-09T15:00Z;49.238363;67.680000;26.300000;3112555.500000
2023-06-09T16:00Z;48.859247;69.930000;27.200000;2713207.500000
2023-06-09T17:00Z;48.890019;77.360000;27.100000;1618650.400000
2023-06-09T18:00Z;48.156616;92.190000;26.400000;1377186.000000
2023-06-09T19:00Z;47.637066;102.520000;25.200000;637350.000000
2023-06-09T20:00Z;47.314511;103.390000;23.400000;178597.700000
2023-06-09T21:00Z;45.847736;100.640000;21.300000;9451.500000
2023-06-09T22:00Z;43.943561;95.300000;20.500000;0.000000
2023-06-09T23:00Z;41.931108;88.060000;19.900000;0.000000
2023-06-10T00:00Z;40.948782;85.770000;19.200000;0.000000
2023-06-10T01:00Z;40.592078;79.580000;18.400000;0.000000
2023-06-10T02:00Z;40.113656;78.700000;17.800000;0.000000
2023-06-10T03:00Z;39.739031;75.760000;17.500000;0.000000
2023-06-10T04:00Z;38.862258;74.370000;17.300000;0.000000
2023-06-10T05:00Z;38.695372;75.050000;17.200000;3354.600000
2023-06-10T06:00Z;39.776204;75.730000;17.400000;99665.400000
2023-06-10T07:00Z;40.015708;76.330000;18.100000;326466.000000
2023-06-10T08:00Z;38.903756;75.140000;19.300000;904590.000000
2023-06-10T09:00Z;38.505320;57.840000;19.900000;457430.900000
2023-06-10T10:00Z;38.452553;37.990000;20.200000;1573602.200000
2023-06-10T11:00Z;37.145511;26.320000;21.700000;2117886.600000
2023-06-10T12:00Z;36.301733;13.000000;23.000000;2634908.300000
2023-06-10T13:00Z;36.544327;9.580000;23.700000;2336429.800000
2023-06-10T14:00Z;35.412930;8.820000;24.300000;2213864.400000
2023-06-10T15:00Z;36.009775;9.600000;25.200000;2689643.500000
2023-06-10T16:00Z;36.514588;19.360000;26.700000;2362202.800000
2023-06-10T17:00Z;36.038159;54.190000;26.600000;1891155.300000
2023-06-10T18:00Z;36.012160;75.050000;26.500000;1514718.000000
2023-06-10T19:00Z;37.295167;87.580000;25.300000;685866.000000
2023-06-10T20:00Z;38.616981;92.660000;24.100000;187696.500000
2023-06-10T21:00Z;38.557555;90.030000;22.300000;6566.400000
2023-06-10T22:00Z;38.683182;81.940000;21.700000;0.000000
2023-06-10T23:00Z;38.135153;78.210000;20.800000;0.000000
2023-06-11T00:00Z;37.597407;83.320000;19.900000;0.000000
2023-06-11T01:00Z;36.950767;73.670000;19.100000;0.000000
2023-06-11T02:00Z;36.735205;69.560000;18.500000;0.000000
2023-06-11T03:00Z;36.542491;64.220000;17.600000;0.000000
2023-06-11T04:00Z;35.335671;58.650000;15.900000;0.000000
2023-06-11T05:00Z;34.897317;53.890000;15.400000;12444.300000
2023-06-11T06:00Z;34.960847;50.480000;16.000000;350274.600000
2023-06-11T07:00Z;34.096628;48.370000;17.100000;873228.000000
2023-06-11T08:00Z;34.192074;39.040000;18.100000;1527618.000000
2023-06-11T09:00Z;33.429658;16.410000;19.400000;2219309.900000
2023-06-11T10:00Z;34.411902;5.220000;20.900000;2792981.600000
2023-06-11T11:00Z;34.714888;0.980000;22.200000;2955110.700000
2023-06-11T12:00Z;33.614677;-13.520000;23.400000;3063337.900000
2023-06-11T13:00Z;33.899252;-21.610000;24.400000;3068592.700000
2023-06-11T14:00Z;33.534792;-27.660000;25.000000;2485802.300000
2023-06-11T15:00Z;34.095698;-20.670000;25.600000;1798628.700000
2023-06-11T16:00Z;34.974091;-2.920000;26.500000;1828306.800000
2023-06-11T17:00Z;35.154645;21.830000;25.600000;2063392.800000
2023-06-11T18:00Z;35.118649;78.970000;25.700000;1502214.000000
2023-06-11T19:00Z;36.426064;94.740000;25.100000;756258.000000
2023-06-11T20:00Z;37.179390;103.570000;23.600000;235944.100000
2023-06-11T21:00Z;37.894242;103.370000;22.100000;4106.800000
2023-06-11T22:00Z;37.884778;100.870000;20.300000;0.000000
2023-06-11T23:00Z;37.821855;95.840000;19.500000;0.000000
2023-06-12T00:00Z;38.231826;95.740000;18.800000;0.000000
2023-06-12T01:00Z;37.083627;88.480000;18.000000;0.000000
2023-06-12T02:00Z;36.454957;81.180000;17.500000;0.000000
2023-06-12T03:00Z;36.690754;79.940000;16.500000;0.000000
2023-06-12T04:00Z;37.790387;81.070000;14.800000;0.000000
2023-06-12T05:00Z;43.941626;91.460000;14.300000;13319.100000
2023-06-12T06:00Z;52.839859;109.770000;14.800000;362732.400000
2023-06-12T07:00Z;61.126430;120.120000;16.300000;951132.000000
2023-06-12T08:00Z;62.236361;116.550000;17.500000;1589154.000000
2023-06-12T09:00Z;61.197997;101.560000;18.800000;2277737.700000
2023-06-12T10:00Z;59.826359;90.150000;20.800000;2855588.900000
2023-06-12T11:00Z;59.664883;93.510000;22.400000;3284068.000000
2023-06-12T12:00Z;54.239261;84.790000;23.700000;3543876.200000
2023-06-12T13:00Z;57.425186;83.790000;24.600000;3620403.300000
2023-06-12T14:00Z;57.975255;81.840000;25.400000;3535185.000000
2023-06-12T15:00Z;58.326314;82.980000;26.200000;3084658.900000
2023-06-12T16:00Z;55.960776;87.910000;27.500000;2693949.000000
2023-06-12T17:00Z;50.165452;97.020000;27.200000;2167879.300000
2023-06-12T18:00Z;49.198549;111.920000;26.700000;1519236.000000
2023-06-12T19:00Z;49.855364;126.460000;25.400000;642942.000000
2023-06-12T20:00Z;51.004384;128.280000;23.900000;232363.300000
2023-06-12T21:00Z;49.475324;121.030000;22.100000;10603.300000
2023-06-12T22:00Z;46.949328;112.080000;20.700000;0.000000
2023-06-12T23:00Z;45.225884;105.820000;19.600000;0.000000
2023-06-13T00:00Z;44.986610;97.980000;18.700000;0.000000
2023-06-13T01:00Z;43.706872;89.770000;17.800000;0.000000
2023-06-13T02:00Z;42.991053;88.540000;17.400000;0.000000
2023-06-13T03:00Z;42.820975;85.030000;16.600000;0.000000
2023-06-13T04:00Z;42.222941;85.040000;15.100000;0.000000
2023-06-13T05:00Z;47.651665;96.620000;14.200000;13179.600000
2023-06-13T06:00Z;56.068438;110.710000;14.600000;357612.000000
2023-06-13T07:00Z;63.334292;125.360000;16.000000;940572.000000
2023-06-13T08:00Z;64.081232;131.500000;17.000000;1571466.000000
2023-06-13T09:00Z;61.722591;104.450000;18.100000;2073612.100000
2023-06-13T10:00Z;62.562595;88.170000;19.400000;2809633.600000
2023-06-13T11:00Z;60.682233;84.230000;20.900000;3224195.900000
2023-06-13T12:00Z;55.248198;82.710000;22.100000;3484304.400000
2023-06-13T13:00Z;57.900852;78.220000;23.100000;3569647.900000
2023-06-13T14:00Z;58.299939;72.510000;23.900000;3391856.800000
2023-06-13T15:00Z;57.876665;69.100000;25.000000;3091135.400000
2023-06-13T16:00Z;56.974343;74.640000;26.600000;2535984.200000
2023-06-13T17:00Z;52.669928;86.600000;26.300000;1610659.500000
2023-06-13T18:00Z;50.381219;99.030000;24.600000;1161102.000000
2023-06-13T19:00Z;50.561615;120.540000;23.300000;809238.000000
2023-06-13T20:00Z;50.332077;123.330000;22.000000;247240.200000
2023-06-13T21:00Z;49.548628;113.510000;20.400000;4774.200000
2023-06-13T22:00Z;47.111321;106.690000;18.800000;0.000000
2023-06-13T23:00Z;45.288403;97.040000;18.300000;0.000000
2023-06-14T00:00Z;44.318378;93.730000;17.600000;0.000000
2023-06-14T01:00Z;43.353279;86.910000;16.700000;0.000000
2023-06-14T02:00Z;43.025628;85.750000;15.900000;0.000000
2023-06-14T03:00Z;42.886122;85.250000;15.100000;0.000000
2023-06-14T04:00Z;43.068910;85.400000;14.200000;0.000000
2023-06-14T05:00Z;48.664671;93.530000;13.300000;14070.600000
2023-06-14T06:00Z;56.975666;112.260000;13.800000;377250.000000
2023-06-14T07:00Z;63.929180;118.030000;15.700000;984558.000000
2023-06-14T08:00Z;62.944028;120.700000;17.200000;1638048.000000
2023-06-14T09:00Z;59.946012;102.990000;18.400000;2203902.100000
2023-06-14T10:00Z;60.517187;87.580000;19.100000;2814018.700000
2023-06-14T11:00Z;60.265747;83.820000;20.800000;3281544.300000
2023-06-14T12:00Z;54.564642;81.920000;22.300000;3550206.000000
2023-06-14T13:00Z;58.155753;77.990000;23.400000;3613022.300000
2023-06-14T14:00Z;58.828389;78.760000;24.200000;3556646.500000
2023-06-14T15:00Z;58.076380;79.800000;25.000000;3280361.400000
2023-06-14T16:00Z;57.060605;86.460000;26.200000;2807797.500000
2023-06-14T17:00Z;52.595529;98.420000;26.000000;2199135.900000
2023-06-14T18:00Z;51.199817;109.960000;25.600000;1548306.000000
2023-06-14T19:00Z;51.885638;127.340000;24.400000;624540.000000
2023-06-14T20:00Z;52.276577;130.090000;22.700000;129054.000000
2023-06-14T21:00Z;51.335089;121.810000;22.000000;4374.000000
2023-06-14T22:00Z;49.108311;114.980000;20.600000;0.000000
2023-06-14T23:00Z;46.976166;107.040000;19.500000;0.000000
2023-06-15T00:00Z;45.535026;107.830000;18.500000;0.000000
2023-06-15T01:00Z;44.806744;102.040000;17.500000;0.000000
2023-06-15T02:00Z;44.226004;99.950000;16.700000;0.000000
2023-06-15T03:00Z;43.602909;99.600000;15.900000;0.000000
2023-06-15T04:00Z;43.055010;99.460000;14.900000;0.000000
2023-06-15T05:00Z;48.864616;112.170000;14.200000;13688.700000
2023-06-15T06:00Z;57.750379;120.440000;14.700000;367164.000000
2023-06-15T07:00Z;64.800634;131.680000;16.900000;960348.000000
2023-06-15T08:00Z;66.297607;134.020000;18.500000;1600692.000000
2023-06-15T09:00Z;63.662885;117.660000;19.600000;1938865.200000
2023-06-15T10:00Z;63.376050;104.220000;19.700000;2323729.000000
2023-06-15T11:00Z;62.586321;98.150000;21.200000;2431361.500000
2023-06-15T12:00Z;57.183178;94.430000;22.400000;2739247.000000
2023-06-15T13:00Z;59.783841;93.010000;23.100000;2078835.500000
2023-06-15T14:00Z;61.504141;92.340000;23.400000;2299971.700000
2023-06-15T15:00Z;60.341676;94.140000;24.300000;1686117.100000
2023-06-15T16:00Z;58.651287;97.710000;24.800000;1894731.800000
2023-06-15T17:00Z;54.689799;106.860000;23.900000;1766280.300000
2023-06-15T18:00Z;52.503800;122.270000;23.500000;1081542.000000
2023-06-15T19:00Z;53.446756;141.640000;22.100000;734538.000000
2023-06-15T20:00Z;52.171289;146.070000;20.600000;186990.000000
2023-06-15T21:00Z;51.444393;132.690000;19.500000;13272.000000
2023-06-15T22:00Z;48.721177;128.010000;18.800000;0.000000
2023-06-15T23:00Z;46.680775;119.530000;17.200000;0.000000
2023-06-16T00:00Z;45.488419;124.280000;16.200000;0.000000
2023-06-16T01:00Z;44.473541;116.180000;15.500000;0.000000
2023-06-16T02:00Z;44.753245;111.720000;15.300000;0.000000
2023-06-16T03:00Z;43.774799;109.890000;15.000000;0.000000
2023-06-16T04:00Z;43.358982;109.010000;14.200000;0.000000
2023-06-16T05:00Z;48.343982;116.850000;13.800000;13268.400000
2023-06-16T06:00Z;56.401084;127.250000;14.500000;308451.600000
2023-06-16T07:00Z;63.531516;135.300000;16.300000;802794.000000
2023-06-16T08:00Z;63.564056;140.640000;18.300000;1342956.000000
2023-06-16T09:00Z;61.127529;123.230000;19.900000;1139652.800000
2023-06-16T10:00Z;61.167997;109.700000;21.200000;1366308.000000
2023-06-16T11:00Z;58.756818;105.010000;22.500000;1982322.200000
2023-06-16T12:00Z;54.722689;101.110000;22.800000;1744267.600000
2023-06-16T13:00Z;57.864356;97.290000;22.100000;1258476.500000
2023-06-16T14:00Z;56.359009;95.770000;22.800000;2008610.000000
2023-06-16T15:00Z;54.058473;97.970000;23.400000;1793071.900000
2023-06-16T16:00Z;52.252777;101.260000;24.200000;1737337.900000
2023-06-16T17:00Z;48.965897;109.880000;23.900000;1791172.200000
2023-06-16T18:00Z;48.003177;130.360000;23.900000;1224486.000000
2023-06-16T19:00Z;48.889333;149.160000;22.900000;659724.000000
2023-06-16T20:00Z;47.640282;153.840000;20.700000;181144.800000
2023-06-16T21:00Z;46.209859;151.060000;19.900000;7294.800000
2023-06-16T22:00Z;44.433617;141.360000;18.900000;0.000000
2023-06-16T23:00Z;43.203412;132.770000;18.400000;0.000000
2023-06-17T00:00Z;41.693860;116.560000;18.100000;0.000000
2023-06-17T01:00Z;40.942857;110.590000;17.600000;0.000000
2023-06-17T02:00Z;39.539343;106.630000;16.900000;0.000000
2023-06-17T03:00Z;39.723475;104.650000;16.200000;0.000000
2023-06-17T04:00Z;38.882128;105.030000;15.700000;0.000000
2023-06-17T05:00Z;38.969731;105.810000;15.400000;11884.000000
2023-06-17T06:00Z;39.733057;106.480000;16.100000;359445.600000
2023-06-17T07:00Z;38.935170;109.590000;17.900000;902196.000000
2023-06-17T08:00Z;38.222247;107.230000;19.700000;1525374.000000
2023-06-17T09:00Z;37.782755;95.790000;21.100000;1918212.000000
2023-06-17T10:00Z;38.651716;79.580000;22.100000;2263029.800000
2023-06-17T11:00Z;38.101690;68.260000;23.600000;2431304.800000
2023-06-17T12:00Z;36.845749;55.200000;24.700000;2853231.700000
2023-06-17T13:00Z;37.652685;51.010000;25.100000;3039459.500000
2023-06-17T14:00Z;36.228661;50.460000;25.600000;3279103.400000
2023-06-17T15:00Z;35.906742;59.880000;26.200000;2940715.900000
2023-06-17T16:00Z;35.992664;76.490000;27.000000;2543800.000000
2023-06-17T17:00Z;35.908690;95.770000;27.100000;2008288.900000
2023-06-17T18:00Z;37.025578;110.750000;26.600000;1219944.000000
2023-06-17T19:00Z;38.152163;128.520000;25.800000;512952.000000
2023-06-17T20:00Z;39.206145;137.280000;24.700000;264338.400000
2023-06-17T21:00Z;39.214520;137.050000;22.900000;17264.400000
2023-06-17T22:00Z;38.438749;129.590000;21.300000;0.000000
2023-06-17T23:00Z;37.613981;119.540000;20.400000;0.000000
2023-06-18T00:00Z;37.409914;116.140000;19.500000;0.000000
2023-06-18T01:00Z;36.959910;111.100000;18.600000;0.000000
2023-06-18T02:00Z;36.326743;111.150000;18.000000;0.000000
2023-06-18T03:00Z;35.618085;105.190000;17.300000;0.000000
2023-06-18T04:00Z;35.580105;102.360000;16.600000;0.000000
2023-06-18T05:00Z;35.095384;102.410000;16.200000;13628.100000
2023-06-18T06:00Z;34.839435;100.920000;16.900000;363518.400000
2023-06-18T07:00Z;34.079492;97.030000;19.200000;949590.000000
2023-06-18T08:00Z;33.649814;90.380000;21.900000;1582758.000000
2023-06-18T09:00Z;33.590885;76.920000;23.400000;2137313.300000
2023-06-18T10:00Z;33.976093;61.360000;23.400000;2611534.700000
2023-06-18T11:00Z;34.090491;44.200000;25.300000;3072639.800000
2023-06-18T12:00Z;34.379391;34.480000;26.700000;2747576.700000
2023-06-18T13:00Z;34.434809;21.980000;27.700000;2833715.700000
2023-06-18T14:00Z;33.949043;16.080000;28.100000;3386484.000000
2023-06-18T15:00Z;34.207659;43.160000;27.800000;3024070.400000
2023-06-18T16:00Z;35.193086;75.940000;27.900000;2108630.900000
2023-06-18T17:00Z;37.074026;98.330000;27.500000;401003.100000
2023-06-18T18:00Z;37.566290;112.260000;26.600000;818880.000000
2023-06-18T19:00Z;37.981077;137.900000;25.800000;303204.000000
2023-06-18T20:00Z;38.981305;144.950000;24.100000;73762.200000
2023-06-18T21:00Z;39.115401;143.540000;22.100000;3415.800000
